title,link,address,price,description,bedrooms,bathrooms,building_size,land_size,car_spaces,floors_total,maidrooms
"Dijual Rumah Cantik, Ampera Raya, Jakarta Selatan",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-cantik-ampera-raya-jakarta-selatan-170980221254/,"Ampera, Jakarta Selatan",25000000000,"Dijual Rumah Luas dan Cantik Jalan Ampera Raya Kelurahan Ragunan Kecamatan Pasar Minggu, Jakarta Selatan Luas tanah : 900 + kmr mandi dlm .1 Kamar tidur + kamar mandi dalam .2 kamar tamu .2 kamar mandi .2 kamar pembantu di lantai dua .Ruang tamu .Ruang keluarga .Ruang makan .Dapur kering dan dapur basah .Garasi .Kamar tidur sopir .Taman .R.Cuci dan Setrika .Kolam renang .Dua garasi utk 8 mobil Semua kamar dengan AC kecuali kamar pembantu dan kamar sopir Didalam komplek hanya 7 rumah saja Listrik 16.500 Watt Air jet pump Akses jalan hanya satu khusus hanya penghuni kavling saja Rumah menghadap Utara Dekat Pengadilan Negeri Jakarta Selatan dan Cafe Tanatap Harga 25M nego JuRp.",4,2,400,900,0,1,0
Rumah Cluster 2 Lantai Jagakarsa Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-cluster-2-lantai-jagakarsa-jakarta-selatan-171801833074/,"Jagakarsa, Jakarta Selatan",1600000000,"Rumah 2 lantai Dlm cluster jagakarsa Jakarta selatan   Lt 100 Lb 150 Kt 4 Km 2 Carport R,keluarga R, makan R,tamu Dapur   Akses mobil Bebas banjir Listrik 2200 Watt Air jetpum Bangunan 2 lantai Security 24 jam Lingkungan aman nyaman   Legalitas shm pbb imb Harga : 1,6 milyar nego Cash KPR KPR bisa di bantu sampai akad   Dkt tol brigif Dkt st Lenteng agung Dkt busway ragunan Dkt transmart Cilandak Dkt RS Zahira Dkt Setu Babakan   Lokasi Jagakarsa Jakarta selatan",4,2,150,100,1,2,0
Rumah murah daerah Cipinang Jakarta timur,https://www.lamudi.co.id/jual/jawa-barat/bekasi/rumah-murah-daerah-cipinang-jakarta-timur-169062308639/,"Medan Satria, Bekasi",2400000000,"Di jual rumah daerah Cipinang Jakarta timur Lt 120Lb1002kt2kmPam.shmNo banjir.StrategisJalan dpn rumah lebarHarga 2,4 M negoEkaclarisa",1,2,100,120,0,1,0
Rumah kios murah daerah Kemayoran Jakarta pusat,https://www.lamudi.co.id/jual/jawa-barat/bekasi/rumah-kios-murah-daerah-kemayoran-jakarta-pusat-169062296861/,"Medan Satria, Bekasi",2900000000,"Di jual rumah dan kios daerah Kemayoran Jakarta pusatLt 168Lb 3384kt8km5rukoShmPamLokasi strategisCocok untuk usaha apa sajaRuko disewakan Perth 25 jt /rukoHarga 2,9 M nego ekamimin",4,8,338,168,0,1,0
Dijual Private Vila Kebagusan Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-private-vila-kebagusan-jakarta-selatan-16895797421/,"Pasar Minggu, Jakarta Selatan",12585000000,Dijual Rumah Vila Kebagusan Pasar Minggu Jakarta Selatan  Gated house compound with 24/7 Security Great for investment with good rental enquiries Easy access to International School (JIS BIS) Floor Marble,5,5,442,572,0,1,0
Rumah kelapa gading hibrida daerah jakarta Utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-kelapa-gading-hibrida-daerah-jakarta-utara-16956195044/,"Kelapa Gading, Jakarta Utara",2900000000,Luas Tanah: 90 m² Lebar x Panjang: 6 x 15 Luas Bangunan: 170 m² Jumlah Lantai:3 Kondisi Properti: Bagus Kamar Tidur:3 Kamar Mandi:2 Kamar Pembantu: 1 KM Pembantu: 1 Garasi / Caort:-/1 mobil Daya Listrik: 2.200 W Hadap: Selatan Status Kepemilikan: SHM Rumah siap huni Area Jakarta Utara.,3,2,170,90,0,1,0
Rumah mewah murah daerah Cilandak Jakarta Selatan,https://www.lamudi.co.id/jual/jawa-barat/bekasi/rumah-mewah-murah-daerah-cilandak-jakarta-selatan-169062310059/,"Medan Satria, Bekasi",14000000000,Di jual rumah daerah Cilandak Jakarta Selatan Dlm kompl perumahan mewahLt 600Lb4505kt6kmPamShmNo banjirStrategisSemifurnishHarga 14 MEkaandi,6,5,450,600,0,1,0
Rumah siap huni di Jakarta pusat,https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-siap-huni-di-jakarta-pusat-169033916027/,Jakarta Pusat,90000000000,"Rumah siap huni di jakarta pusat  dalam perumahan dengan keamanan 24 jam  lingkungan bersih dan asri jalan lebar, dekat dengan akses toll   spesifikasi : Lt 748, Lb 500, hadap timur, 1lantai, 5kt,3km,3500watt,air PAM, SHM, ada ruang untuk kantor",5,3,500,748,2,1,0
RUMAH MURAH DUREN SAWIT JAKARTA TIMUR,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-duren-sawit-jakarta-timur-170139886879/,"Duren Sawit, Jakarta Timur",1600000000,"Alamat Jl. Mawar Merah IV No. 140, RT. 003/007 Kel. Malaka Jaya, Kec. Duren Sawit, Jakarta Timur.  SHM  SERTIFIKAT ON HAND Luas Tanah 167 m2  Skema LELANG CESSIE",3,2,275,167,0,1,0
"Rumah Di Kelapa Gading, Jakarta Utara",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-di-kelapa-gading-jakarta-utara-170711783791/,"Kelapa Gading, Jakarta Utara",4800000000,"DIJUAL R1970  Rumah Di Kelapa Gading, Jakarta Utara  Spesifikasi : Luas Tanah 236m Luas Bangunan 205m KT 4 KM 4 Listrik 2200 watt  Harga Jual 4,8M",4,4,205,236,0,1,0
"Rumah tinggal, Pejaten barat Jakarta selatan.",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-tinggal-pejaten-barat-jakarta-selatan-17023683862/,"Pejaten, Jakarta Selatan",28000000000,"Rumah tinggal Pejaten barat Jakarta selatan.LT 1135 M2 sert SHM.LB 758 M2.Spool.semi furnished.konsep moderen & resort.enviroment homy, comport, coziness.hadap selatan.fengsui bagus.automated Sistem' control.AC Daikin inverter.garasi 2 mobil, carport 8 mobil.high end material.Harga jual IDR 28 milyar TERIMA TITIP JUAL BELI SEWA PROPERTY..",3,3,758,1135,0,1,0
Rumah Standar di Kelapa Gading Jakarta Utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-standar-di-kelapa-gading-jakarta-utara-170805896518/,"Kelapa Gading, Jakarta Utara",1950000000,"Rumah Standar di Kelapa Gading Jakarta Utara Sbb :- LT LT 172 m2, LB 90 m2-2 + 1 Kamar Tidur, 2 Kamar Mandi- Hadap Barat Daya-SHMPrice :",2,2,90,172,0,1,0
Rumah Nyaman Komplek Cipinang Indah Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-nyaman-komplek-cipinang-indah-jakarta-timur-169811577278/,"Cipinang, Jakarta Timur",4900000000,Dijual Rumah Nyaman  Alamat : Komplek Cipinang Indah Jakarta Timur  Kamar tidur : 4+1 Kamar mandi : 2+1 Luas Bangunan : 236 mtr Luas Tanah : 281 mtr SHM Harga: 4.9 M nego,5,3,236,281,0,1,0
"DIJUAL Rumah Kantor Minimalis dan Modern, Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-rumah-kantor-minimalis-dan-modern-jakarta-171473022762/,"Gunung Sahari Selatan, Jakarta Pusat",2250300200,"CITRA GARDEN 1 , JAKARTA BARAT : Luas Tanah : 150 M2, Luas Bangunan : 90M2 , Kamar Tidur : 4+1, Kamar Mandi : 3+1, Listrik : 4400, Sertifikat: SHM, Kitchen Set, AC 5 Unit, Kamar Mandi ada waterheater, Garasi 2 Mobil.  HARGA NEGO 2.25 M",5,4,150,90,0,1,0
Rumah Dijual Siap Huni Kalisari Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-dijual-siap-huni-kalisari-jakarta-timur-17194735986/,"Kalisari, Jakarta Timur",450000000,Bismillah Rumah Dijual Siap Huni Kalisari Jakarta Timur Spesifikasi Rumah Non Cluster Total 3 Unit Ready Stock Bangunan Baru Akses Motor Tanah 36 Bangunan 36 Kamar Tidur 2 Kamar Mandi 1 SHM & PBG Cash Harga 450 Juta Cash Nego Tipis Hingga Deal Informasi Hubungi Dany.,2,1,36,36,0,1,0
Rumah Luas Cengkareng Timur Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-luas-cengkareng-timur-jakarta-barat-171934248357/,"Cengkareng, Jakarta Barat",1500000000,"Rumah luas di Cengkareng Timur Jakarta Barat. 

Lokasi sangat strategis , dekat Tol Kembangan, Ramayana Cengkareng, Pasar Cengkareng, RS Cengkareng, dll

Luas Tanah : 224 m2
Luas Bangunan : 110 m2
Jumlah Kamar Tidur : 3
Jumlah Kamar Mandi : 1
Jumlah Lantai : 1
Jumlah Garasi/carport : 1
Jenis Sertifikat : SHM
Harga : 1,5 M #ID: 169205",3,1,110,204,1,1,0
"Dijual Rumah Minimalis di Puloasem, Jakarta Timur",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-minimalis-di-puloasem-jakarta-timur-171187893846/,"Jati, Jakarta Timur",2250000000,"Dijual Rumah Minimalis Di Puloasem, Jakarta Timur LT : 95 m2 LB : 100 m2 KT : 2+1 KM : 1+1 Air : Tanah Listrik : 3500watt Dapur : 1 Lantai : 2 Carport : 1 Harga : 2.25M (Nego) Note : SHM Dalam komplek Akses jalan 2 mobil Inac21.",2,1,100,95,0,1,0
"R1980 Rumah Di Puri Kencana, Jakarta Barat",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/r1980-rumah-di-puri-kencana-jakarta-barat-169416300094/,"Kembangan, Jakarta Barat",10500000000,"DIJUAL R1980  Rumah Di Puri Kencana, Jakarta Barat Spesifikasi : SHM Luas Tanah 235m Luas Bangunan 300m Hadap Timur  JUAL 10,5M ( nego )",4,4,300,235,0,1,0
Rumah murah Cipete Selatan Jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-cipete-selatan-jakarta-selatan-171489042790/,"Cipete Selatan, Jakarta Selatan",5000000000,RUMAH BAGUS SIAP HUNI DI CIPETE JAKARTA SELATAN Jual Rumah CIPETE bebas banjir akses 1 mobil dari akses 2 mobil delat LT 242 LB 350 KT 4 KM 4 Dimensi 12 x 20 M Listrik 4400 Watt SHM Hadap Selatan.,4,4,350,242,0,1,0
"Rumah Citra Garden, Kalideres, Jakarta Barat.",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-citra-garden-kalideres-jakarta-barat-171865140060/,"Kalideres, Jakarta Barat",4000000000,"Dijual Rumah Citra Garden, Kalideres, Jakarta Barat.

DETAILS
Luas tanah: 161m2
Luas bangunan: 254m2
Kamar tidur: 4+1
Kamar mandi: 3+1
Jumlah lantai: 3

Harga jual: Rp. 4M nego

 #ID: 168096",4,3,254,161,0,1,0
"Rumah Cipinang Muara, Jatinegara, Jakarta Timur.",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-cipinang-muara-jatinegara-jakarta-timur-171925605758/,"Jatinegara, Jakarta Timur",14000000000,"Dijual Rumah Cipinang Muara, Jatinegara, Jakarta Timur.

DETAILS
Luas tanah: 317mÂ²
Luas Bangunan: 800mÂ²
Kamar Tidur 5+4
Kamar Mandi 3+2
Jumlah lantai: 2,5
Hadap: Barat
Listrik: 7.700 watt
Full furnished (kecuali kasur)
Sertifikat: SHM + IMB

Harga jual: Rp. 14M nego

 #ID: 168911",5,3,800,317,2,1,0
Dijual Rumah Krendang Tengah Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-krendang-tengah-jakarta-barat-171541206068/,"Cengkareng, Jakarta Barat",1350000000,"Dijual Rumah Krendang Tengah Jakarta Barat  Luas Tanah : 90m2  NJOP  Harga Jual : 1,35M   Untuk Survey Hub  ADI PJ PRO/LENNY PJ PRO Sell-Buy-Rent",3,2,120,90,0,1,0
Dijual Rumah Kelapa Dua Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-kelapa-dua-jakarta-barat-171144372741/,"Kebon Jeruk, Jakarta Barat",7500000000,"Rumah Kelapa Dua Jakarta Barat Luas Tanah : 348 m Bangunan : 150 m Hadap Timur Kamar Tidur : 4+1 Kamar Mandi : 3 1 Gudang Air Tanah Harga Jual : 7,5 M ->RDY",4,3,150,348,0,1,0
dijual rumah murah di  jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-murah-di-jakarta-timur-171955747612/,"Rawamangun, Jakarta Timur",5700000000,Di jual rumah kayu manis jakarta timur Lt 289m Lb 339m 5kt 3km Bangunan 2 lantai Listrik 2200 Air jetpump Surat shm Ada garasi mobil Muat 3 mobil Row jalan depan rumah 1 arah Harga 5.7 bisa nego sampai deal.,5,3,339,289,0,1,0
Dijual istimewa Bintaro Pesanggrahan Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-istimewa-bintaro-pesanggrahan-jakarta-selat-172025292420/,"Bintaro, Jakarta Selatan",3500000000,"For Sale Bintaro, Pesanggrahan Jakarta Selatan Luas tanah : 194 m2 Luas bangunan : 250 m2 2 Lantai.Sertifikat Hak Milik (SHM) LIstrik : 4400 watt 4 kmr tidur 4 kmr mandi ( 2 kmr mandi dlm kamar) Garasi : 1 mobil Car port : 2 mobil.",4,4,250,194,0,1,0
Dijual rumah jl Bangka  jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-jl-bangka-jakarta-selatan-170670567796/,"Mampang Prapatan, Jakarta Selatan",24000000000,"Dijual rumah jl Bangka jakarta selatan LT 860 LB 422 KT 6+3 KM 6 Lantai 2 Carport 10 mobil Listrik 20,900watt Air PAM AC 7 Fasilitas Lain Service Area, Toren Air 3, Taman Besar, Powder Room Harga 24M Yung²KPKG.",9,6,422,860,0,1,0
Dijual Cepat Rumah di Menteng Jakarta Pusat,https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-cepat-rumah-di-menteng-jakarta-pusat-170420536292/,"Menteng, Jakarta Pusat",5500000000,"Cocok untuk Usaha Kos-kosan Lokasi sangat strategis : ±400 meter ke Stasiun Sudirman ±190 meter ke Halte Transjakarta Jakarta Latuharhary ± 650 meter ke MRT Dukuh Atas ± 1,3 km ke Stasiun LRT Dukuh Atas ± 1,4 km ke Grand Indonesia ± 2 km keThamrin City.",4,2,120,180,0,1,0
Dijual rumah Perumnas Klender Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-perumnas-klender-jakarta-timur-171742100288/,"Klender, Jakarta Timur",650000000,Dijual ruamh Perumnas Klender Jakarta timur lt.78 lb.80 kt.3 km.1 listrik 1300 Air jet pump Akses/Fasilitas Jalan gang Dekat parkiran Dekat R.s Islam pondok kopi Dekat stasiun Dekat halte busway Dekat Tol Bintara Dekat Pasar.,3,1,80,78,0,1,0
Jual cepat Rumah Duren Sawit Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-cepat-rumah-duren-sawit-jakarta-timur-171178055577/,"Duren Sawit, Jakarta Timur",2650000000,Jual cepat rumah Durrn sawit Jakarta timur lt.193 lb.220 kt.4+1 km.3+1 listrik 3300 Air Jet Pump Akses/Fasilitas Jalan lebar 2mobil Taman Depan dan belakang Garasi 1 mbl carport 1mbl Dapur bersih Dapur kotor Dekat Bkt Dekat Stasiun Buaran Dekat Mc Donald Dekat R.S Duren Sawit Dekat sekolah Strada Dekat Sekolah Internasional kinderfield.,5,4,220,193,0,1,0
Dijual rumah murah Duren sawit Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-murah-duren-sawit-jakarta-timur-171031534888/,"Duren Sawit, Jakarta Timur",1700000000,"Dijual rumah murah Duren sawit Jakarta timur lt.140 lb,150 kt.4 km.2 listrik 2200 Air jet pump akses/fasilitas Jalan lebar 2 mobil carport 2 mobil Dekat bkt Dekat R.S Duren sawit sekolah Kinderfield internasional sekolah strada Pasar tradisionalMall carefour Mall cipinang Dekat kekalimalang.",4,2,150,140,0,1,0
Rumah Brand New Muara Karang Jakarta Utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-brand-new-muara-karang-jakarta-utara-169643007822/,"Muara Karang, Jakarta Utara",4500000000,"Di Jual  Rumah Brand New Muara karang Blok 7 , Jakarta Utara Uk : 5 x 20 3 lantai Kamar 5 kt  Tinggal finishing Utara   Jual : 4.5 M  Hubungi Meti Lim / YN Gading Pro",5,4,225,100,2,3,0
Dijual Rumah Komplek Pejaten Barat Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-komplek-pejaten-barat-jakarta-selatan-172024644089/,"Pejaten Barat, Jakarta Selatan",11000000000,Dijual Rumah Komplek Pejaten Barat Jakarta Selatan  (Komplek Super Aman dan Nyaman)  Strategis Bebas Banjir SHM LT/LB 451/400 m2 Kamar Tidur 5 Kamar Mandi 4 Kolam Renang  Garasi Luas  Harga 11 M,5,4,400,451,0,1,0
Rumah Strategis Kebon Kosong Jakarta Pusat,https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-strategis-kebon-kosong-jakarta-pusat-170987409156/,"Kebon Kosong, Jakarta Pusat",1850000000,"Dijual rumah 2 lantai di Jakarta Pusat, Kemayoran Luas Tanah : 99 m2 ( 8 X 12) Luas Bangunan : 196 m2 Lantai : 2 Kamar Tidur : 3 Kamar Mandi : 2 Carport : 1 Listrik : 2.200 Watt Hadap : Utara Sertifikat : SHM Harga : 1.85M Nego Keterangan : .Non Furnish .Jalan 2 Mobil .PAM N Jetpump.",3,2,196,99,0,1,0
Dijual rumah Perumnas klender Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-perumnas-klender-jakarta-timur-170970834041/,"Klender, Jakarta Timur",720000000,"Jual cepat Rumah Perumnas klender Jakarta Timur Lt.78 Lb.90 Kt.3 Km.1 Listrik 2200 Air Jet pump Akses/fasilitas carport 1 mobil Jalan lebar 1mobil Dekat tol bintara Dekat R.s Islam.Pondok Kopi Dekat Pasar Tradisional Dekat Ramayana Sekolah Smp 139 Dekat sekoalh sma.44,103 Dekat Halte busway Dekat Stasiun Klender.",3,1,90,70,0,1,0
Dijual rumah baru Pondok kopi Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-baru-pondok-kopi-jakarta-timur-171031534623/,"Pondok Kopi, Jakarta Timur",3400000000,Dijual rumah pondok kopi baru jakarta timur Lt.154 Lb.105 Kt.3+1 Km.2 Listrik 2200 Air jet pump Akses/fasilitas Jalan lebar 2 mbl Dekat farmer Dekat kekalimalang Dekat Pasar Tradisional Tol Bintara Indomart/alfamart Pusat kuliner Dekat R.S Islam Pondok Kopi Dekat Bkt Halte Busway Stasiun Klender.,5,4,300,165,0,1,0
Disewa rumah Perumnas klender Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/disewa-rumah-perumnas-klender-jakarta-timur-171031534671/,"Pondok Kelapa, Jakarta Timur",730000000,Dijual rumah Perumnas Klender Jakarta timur Lt.78 Lb.70 Kt.2 Km.1 Listrik 2200 Air jet pump Akses/fasilitas Jalan akses motor Dekat kejalan utama 10 meter PASAR Perumnas Klender Halte busway Stasiun klender R.s Islam Pondok Kopi.,2,1,70,78,0,1,0
Dijual rumah 1lantai Pondok Bambu Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-1lantai-pondok-bambu-jakarta-timur-171514112422/,"Pondok Bambu, Jakarta Timur",1500000000,"Dijual Rumah 1 lantai Pondok Bambu Jakarta Timur lt.90 lb.120 kt.3 km.1 listrik 2200 Air Jet Pump Akses/Fasilitas Jalan lebar 1mobil Dekat Bkt Dekat Pasar Tradisional Dekat sekolah Strada,dan eekolah Internasional Dekat Bank,Atm Spbu.",3,1,100,90,0,1,0
"JUAL RUMAH MAKASAR JAKARTA-TIMUR 2,6M/NEGO",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-rumah-makasar-jakarta-timur-2-6m-nego-172064759946/,"Makasar, Jakarta Timur",2600000000,"Jual Rumah Makasar jakarta-Timur 2,6M/Nego kamar tidur: 4 (1 lantai bawah, 3 lantai atas) kamar mandi: 4 (2 kamar mandi pribadi, 2 umum) garasi: 2 mobil, 2 motor (2 motor juga bisa) listrik: 1300 KwH per lantai siap huni bebas banjir strategis siap huni SHM..",4,4,296,148,0,1,0
"Dijual Rumah, Di Lebak bulus jakarta selatan",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-di-lebak-bulus-jakarta-selatan-16957265973/,"Lebak Bulus, Jakarta Selatan",9500000000,"(21APPS1463/MI ) Dijual Rumah, Di Lebak bulus jakarta selatan Rumah siap huni Lt 455/ lb 700. .2 llantai kt 5+3/ km 4+1 Listrik 7700 watt/ ac 5 /jetpam R.mushola.tmn depan dan belkng.semi furnished /SHM HRG 9.5 M NEG",5,4,700,455,0,1,3
Rumah Bagus  Mewah Duren Sawit Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-bagus-mewah-duren-sawit-jakarta-timur-171981701954/,"Duren Sawit, Jakarta Timur",3600000000,JUAL Kel. Duren Sawit Jakarta Timur Luas Tanah : 322 m2 Luas Bangunan : 300 m2 Kamar tidur : 4 + 2 Kamar mandi : 4 Air PAM Aetra Listrik 4400 W Carport : 4 mobil. Harga : 3.6M (Nego)  Rth,6,4,300,322,1,1,0
Rumah Bagus  Mewah Duren Sawit Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-bagus-mewah-duren-sawit-jakarta-timur-171981554688/,"Duren Sawit, Jakarta Timur",3600000000,JUAL Kel. Duren Sawit Jakarta Timur Luas Tanah : 322 m2 Luas Bangunan : 300 m2 Kamar tidur : 4 + 2 Kamar mandi : 4 Air PAM Aetra Listrik 4400 W Carport : 4 mobil. Harga : 3.6M (Nego)  Rth,6,4,300,322,1,1,0
DIJUAL RUMAH SETIABUDI JAKARTA SELATAN (SHM) STRATEGIS,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-setiabudi-jakarta-selatan-shm-strateg-171210599516/,"SetiaBudi, Jakarta Selatan",14000000000,DIJUAL RUMAH SETIABUDI JAKARTA SELATAN STRATEGIS Luas Tanah 508 Sertifikat Hak Milik Luas bangunan 322 m2 Kamar Tidur 6 Kamar Mandi 5,6,5,322,508,2,1,0
Di jual rumah wilayah jakarta selatan pejaten,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/di-jual-rumah-wilayah-jakarta-selatan-pejaten-169414059726/,"Pejaten, Jakarta Selatan",32500000000,"Di jual rumah sekend wilayah Pejaten jakarta selatan lokasi sangat strategis dengan speck:1.Luas tanah : 1230 M2.Luas bangunan : 650 M3.5 kamar tidur4.Study Room5.Powder Room6.Pantry kitchen7 .Kolam Renang8.Taman9.Lantai marmer10.Ac setiap ruangan11.Securty 24 jam12.Garasi 2 Mbil , Carport 3 mobil.Harga : 32.5 M.",5,5,650,1230,5,1,0
"Rumah Citra 2, Cengkareng, Jakarta Barat",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-citra-2-cengkareng-jakarta-barat-16935676731/,"Cengkareng, Jakarta Barat",3750000000,"Dijual Rumah Citra 2, Cengkareng, Jakarta Barat  Lokasi strategis, keamanan 24 jam dan bebas banjir. Spesifikasi : Luas tanah : 200 m2 (10x20) Luas bangunan : 300 m2 Bangunan : 2,5 lantai Kamar tidur : 4+1 Kamar mandi : 4+1 Daya Listrik (Optional) : 4.400 watt   Harga : 3,75 M",4,4,300,200,0,1,0
Rumah Taman Permata Buana Kembangan jakarta barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-taman-permata-buana-kembangan-jakarta-barat-169873853513/,"Kembangan Utara, Jakarta Barat",4500000000,Jual Rumah Tinggal Bangunan Lama kondisi Terawat & Layak Huni Lokasi (Bebas Banjir) Perumahan Taman Permata Buana Jl.Pulau Sebaru Kembangan Jakarta Barat Luas Tanah 8 X 18 (144m) Bangunan 2 Lantai (130m) Kamar Tidur 4 + 1 Kamar Mandi 2 + 1 Listrik 3300 Air PAM + SUMUR Sertifikat SHM Harga 4.5M.,4,2,130,144,0,1,0
Rumah Tanjung Duren Selatan Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-tanjung-duren-selatan-jakarta-barat-169356769418/,"Grogol Petamburan, Jakarta Barat",2500000000,"Dijual Rumah Tanjung Duren Selatan Jakarta Barat Lokasi Strategis pinggir jalan , bebas banjir Luas Tanah : 117 m2 ( 9 x 13 ) Luas Bangunan : 121 m2 Bangunan 2 lantai KT : 5 + 1 KM : 2 Terdapat Dapur , Ruang Makan , Carport List ; 5500 watt Air PAM ada bak tampungan Ac : 4 Unit Harga 2.5 M (Nego)",5,2,121,117,0,1,0
Rumah Dijual Murah Di Cipete Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-dijual-murah-di-cipete-jakarta-selatan-171593424882/,"Cipete, Jakarta Selatan",8000000000,Rumah Dijual Murah Di Cipete Jakarta Selatan Bangunan 2 Lantai LT : 483 LB : 358 KT : 4+2 KM : 4+1 Ruang Tamu Ruang Keluarga Ruang Makan Carport Garasi SHM Akses 2 Mobil Butuh Renovasi Open Price 8 M Dapatkan Best Deal Dan Hadiah Menarik Dengan Menghubungi : Fathia Thalib S.I.Kom PT.Arbie Propertindo Konsultan.,6,5,358,483,0,1,0
"(A)R1952 Rumah Di Kosambi, Jakarta Barat",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/a-r1952-rumah-di-kosambi-jakarta-barat-170815252230/,"Cengkareng, Jakarta Barat",1500000000,"DIJUAL R1952  Rumah Di Duri Kosambi, Jakarta Barat  Spesifikasi : Luas Tanah 90m Luas Bangunan 78m KT 2+2 KM 2 Carpot 1 Mobil 1,5 Lantai  JUAL 1,5M",4,2,78,90,0,1,0
